booking_id,user_id,technician_id,service_category,problem_description,booking_date,status,final_cost,rating,simulated_distance_deg
2495,496,91,Plumbing,The water heater is making strange noises and water is cold.,2026-01-17 22:24:04.568075,Completed,612,5.0,0.0237
2496,319,26,Plumbing,Need help installing a new washing machine drain.,2026-02-17 22:24:04.568075,Completed,476,5.0,0.0246
2497,294,80,Electrical,Wall outlet stopped working and smells like burning.,2025-08-12 22:24:04.568075,Completed,738,3.0,0.399
2498,319,26,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-12-15 22:24:04.568075,Completed,714,4.0,0.0246
2499,94,75,Plumbing,Dishwasher water line needs professional installation.,2025-08-15 22:24:04.568075,Completed,422,4.0,0.3632
2500,139,3,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-04-12 22:24:04.568075,Canceled,0,,0.0283
2501,366,21,Electrical,Main circuit breaker needs inspection and replacement.,2025-05-11 22:24:04.568075,Completed,1539,4.0,0.3609
2502,75,8,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-08-09 22:24:04.568075,Completed,768,5.0,0.0327
2503,408,91,Plumbing,"Toilet is constantly running, wasting water.",2026-01-26 22:24:04.568075,Completed,408,4.0,0.0134
2504,424,68,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-06-02 22:24:04.568075,Canceled,0,,0.3332
2505,389,27,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-06-16 22:24:04.568075,Completed,898,5.0,0.3443
2506,9,27,Carpentry,The bedroom door is stuck and won't close.,2025-12-22 22:24:04.568075,Completed,898,5.0,0.0454
2507,187,61,Electrical,Main circuit breaker needs inspection and replacement.,2026-01-08 22:24:04.568075,Completed,1737,5.0,0.0523
2508,148,32,Electrical,Sparking sound coming from the wall outlet.,2025-12-13 22:24:04.568075,Canceled,0,,0.0501
2509,456,86,Plumbing,The kitchen drain is clogged and water backs up.,2026-03-18 22:24:04.568075,Completed,240,3.0,0.3943
2510,172,5,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-08-03 22:24:04.568075,Completed,786,4.0,0.0341
2511,31,84,Plumbing,"Bathroom pipe burst, flooding the floor!",2026-02-27 22:24:04.568075,Canceled,0,,0.0076
2512,270,36,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-07-13 22:24:04.568075,Canceled,0,,0.3242
2513,30,66,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-12-09 22:24:04.568075,Completed,562,4.0,0.0191
2514,161,56,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-10-29 22:24:04.568075,Completed,318,4.0,0.0328
2515,374,61,Electrical,Need to rewire the living room for extra outlets.,2026-01-01 22:24:04.568075,Completed,1737,5.0,0.1096
2516,114,62,Plumbing,My kitchen sink is leaking continuously.,2026-01-16 22:24:04.568075,Completed,642,4.0,0.0286
2517,119,96,Carpentry,Assembling a new IKEA wardrobe.,2025-11-17 22:24:04.568075,Completed,269,4.0,0.0381
2518,17,25,Carpentry,Need custom shelves built for the living room.,2025-07-01 22:24:04.568075,Completed,370,4.0,0.0149
2519,280,48,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-07-09 22:24:04.568075,Canceled,0,,0.1513
2520,58,35,Plumbing,My kitchen sink is leaking continuously.,2026-01-28 22:24:04.568075,Completed,1329,5.0,0.0418
2521,489,82,Carpentry,Wall-mounted bookshelf needs professional installation.,2025-04-10 22:24:04.568075,Canceled,0,,0.0237
2522,103,72,Carpentry,Assembling a new IKEA wardrobe.,2025-07-20 22:24:04.568075,Completed,258,4.0,0.0379
2523,191,95,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-07-18 22:24:04.568075,Canceled,0,,0.3425
2524,254,25,Carpentry,Kitchen cabinet hinges are broken.,2026-02-07 22:24:04.568075,Completed,185,5.0,0.0296
2525,488,52,Plumbing,The toilet won't flush properly.,2025-07-12 22:24:04.568075,Completed,326,5.0,0.0349
2526,157,75,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-08-16 22:24:04.568075,Canceled,0,,0.0312
2527,437,33,Plumbing,The toilet won't flush properly.,2025-05-20 22:24:04.568075,Completed,356,4.0,0.0265
2528,243,18,Carpentry,Need custom shelves built for the living room.,2025-10-11 22:24:04.568075,Completed,532,5.0,0.0246
2529,212,20,Carpentry,Need custom shelves built for the living room.,2025-11-27 22:24:04.568075,Completed,666,4.0,0.3975
2530,71,91,Plumbing,Dishwasher water line needs professional installation.,2025-07-10 22:24:04.568075,Completed,408,3.0,0.3174
2531,144,54,Carpentry,Assembling a new IKEA wardrobe.,2025-10-08 22:24:04.568075,Completed,215,3.0,0.1212
2532,262,85,Plumbing,"Toilet is constantly running, wasting water.",2025-08-06 22:24:04.568075,Canceled,0,,0.022
2533,384,30,Plumbing,"Toilet is constantly running, wasting water.",2025-08-26 22:24:04.568075,Completed,584,5.0,0.0201
2534,405,88,Electrical,Wall outlet stopped working and smells like burning.,2025-05-17 22:24:04.568075,Completed,1737,5.0,0.0953
2535,180,67,Electrical,Need smart home wiring for lights and thermostat.,2025-04-01 22:24:04.568075,Completed,1248,5.0,0.0127
2536,49,84,Plumbing,The toilet won't flush properly.,2025-12-30 22:24:04.568075,Completed,382,4.0,0.0114
2537,441,60,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-09-23 22:24:04.568075,Canceled,0,,0.3728
2538,150,74,Plumbing,Need help installing a new washing machine drain.,2025-12-21 22:24:04.568075,Completed,262,2.0,0.4064
2539,135,92,Plumbing,The toilet won't flush properly.,2025-09-29 22:24:04.568075,Completed,430,4.0,0.0196
2540,389,27,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-04-09 22:24:04.568075,Canceled,0,,0.3443
2541,397,22,Plumbing,My kitchen sink is leaking continuously.,2025-11-25 22:24:04.568075,Completed,792,4.0,0.0224
2542,211,2,Electrical,Half the lights in the apartment went out suddenly.,2025-07-17 22:24:04.568075,Completed,1191,4.0,0.0107
2543,388,40,Electrical,Main circuit breaker needs inspection and replacement.,2025-10-01 22:24:04.568075,Canceled,0,,0.3321
2544,291,81,Electrical,Sparking sound coming from the wall outlet.,2025-04-30 22:24:04.568075,Canceled,0,,0.03
2545,167,44,Plumbing,"Bathroom pipe burst, flooding the floor!",2025-12-24 22:24:04.568075,Completed,843,5.0,0.0354
2546,465,11,Electrical,Need smart home wiring for lights and thermostat.,2025-05-09 22:24:04.568075,Canceled,0,,0.3228
2547,18,5,Plumbing,Dishwasher water line needs professional installation.,2025-08-28 22:24:04.568075,Completed,524,4.0,0.1335
2548,251,78,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-05-12 22:24:04.568075,Completed,668,5.0,0.0152
2549,169,77,Plumbing,The water heater is making strange noises and water is cold.,2025-10-27 22:24:04.568075,Completed,729,4.0,0.0433
2550,258,80,Electrical,Need to rewire the living room for extra outlets.,2026-03-16 22:24:04.568075,Completed,738,4.0,0.0205
2551,476,30,Plumbing,Need help installing a new washing machine drain.,2025-10-09 22:24:04.568075,Completed,584,5.0,0.0273
2552,390,19,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-11-08 22:24:04.568075,Canceled,0,,0.378
2553,227,12,Plumbing,Shower drain is very slow and smells terrible.,2025-11-05 22:24:04.568075,Completed,746,5.0,0.1064
2554,24,34,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-08-28 22:24:04.568075,Completed,320,5.0,0.1184
2555,111,54,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-05-03 22:24:04.568075,Completed,430,4.0,0.0149
2556,163,71,Electrical,Need to rewire the living room for extra outlets.,2026-01-19 22:24:04.568075,Completed,579,3.0,0.3841
2557,416,75,Plumbing,Shower drain is very slow and smells terrible.,2026-01-06 22:24:04.568075,Completed,211,4.0,0.0353
2558,123,93,Electrical,Main circuit breaker needs inspection and replacement.,2025-09-10 22:24:04.568075,Completed,915,5.0,0.4064
2559,2,16,Carpentry,Need custom shelves built for the living room.,2025-08-06 22:24:04.568075,Canceled,0,,0.1236
2560,479,94,Electrical,Main circuit breaker needs inspection and replacement.,2025-12-26 22:24:04.568075,Canceled,0,,0.0084
2561,43,3,Plumbing,"Toilet is constantly running, wasting water.",2025-12-10 22:24:04.568075,Completed,206,3.0,0.0089
2562,173,92,Plumbing,Need help installing a new washing machine drain.,2025-05-02 22:24:04.568075,Canceled,0,,0.3324
2563,407,80,Electrical,Need to rewire the living room for extra outlets.,2025-06-12 22:24:04.568075,Completed,738,4.0,0.0139
2564,186,25,Carpentry,Fixing a broken leg on the dining table.,2025-05-19 22:24:04.568075,Completed,370,3.0,0.0172
2565,377,87,Electrical,Half the lights in the apartment went out suddenly.,2025-12-15 22:24:04.568075,Completed,702,5.0,0.0344
2566,486,88,Electrical,Wall outlet stopped working and smells like burning.,2025-05-21 22:24:04.568075,Completed,1158,5.0,0.135
2567,482,2,Electrical,Sparking sound coming from the wall outlet.,2026-03-03 22:24:04.568075,Canceled,0,,0.1342
2568,362,31,Carpentry,Kitchen cabinet hinges are broken.,2025-08-17 22:24:04.568075,Completed,197,4.0,0.0137
2569,263,14,Carpentry,Fixing a broken leg on the dining table.,2026-03-22 22:24:04.568075,Completed,816,4.0,0.0576
2570,218,91,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-09-07 22:24:04.568075,Completed,612,5.0,0.0492
2571,101,96,Carpentry,Need custom shelves built for the living room.,2025-06-06 22:24:04.568075,Completed,538,5.0,0.0356
2572,75,8,Plumbing,"Toilet is constantly running, wasting water.",2026-03-12 22:24:04.568075,Completed,256,4.0,0.0327
2573,283,77,Plumbing,"Bathroom pipe burst, flooding the floor!",2026-01-20 22:24:04.568075,Completed,729,3.0,0.4089
2574,384,30,Plumbing,The kitchen drain is clogged and water backs up.,2026-02-06 22:24:04.568075,Completed,292,5.0,0.0201
2575,436,63,Plumbing,My kitchen sink is leaking continuously.,2025-10-26 22:24:04.568075,Completed,1437,5.0,0.0332
2576,369,70,Electrical,Need smart home wiring for lights and thermostat.,2025-07-30 22:24:04.568075,Completed,570,3.0,0.0042
2577,344,15,Electrical,Wiring for the new smart TV setup.,2026-02-22 22:24:04.568075,Canceled,0,,0.3225
2578,346,49,Plumbing,Shower drain is very slow and smells terrible.,2025-06-21 22:24:04.568075,Completed,259,4.0,0.025
2579,355,88,Electrical,Need to install a new ceiling fan in the bedroom.,2026-02-15 22:24:04.568075,Completed,1158,4.0,0.3899
2580,383,97,Electrical,Sparking sound coming from the wall outlet.,2026-01-31 22:24:04.568075,Canceled,0,,0.0232
2581,282,84,Plumbing,"Toilet is constantly running, wasting water.",2025-07-18 22:24:04.568075,Completed,191,4.0,0.4063
2582,183,27,Carpentry,Wall-mounted bookshelf needs professional installation.,2025-03-22 22:24:04.568075,Completed,898,5.0,0.0296
2583,460,65,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-10-25 22:24:04.568075,Completed,579,4.0,0.0161
2584,448,97,Electrical,Wall outlet stopped working and smells like burning.,2025-05-21 22:24:04.568075,Completed,386,5.0,0.0077
2585,447,62,Plumbing,Shower drain is very slow and smells terrible.,2025-10-05 22:24:04.568075,Completed,321,5.0,0.0209
2586,343,84,Plumbing,"Toilet is constantly running, wasting water.",2025-08-31 22:24:04.568075,Completed,382,4.0,0.1526
2587,124,26,Plumbing,Need help installing a new washing machine drain.,2025-07-09 22:24:04.568075,Completed,476,4.0,0.1608
2588,224,57,Plumbing,The kitchen drain is clogged and water backs up.,2026-03-21 22:24:04.568075,Canceled,0,,0.0425
2589,241,92,Plumbing,The kitchen drain is clogged and water backs up.,2025-07-28 22:24:04.568075,Completed,215,4.0,0.038
2590,155,73,Electrical,Need to rewire the living room for extra outlets.,2025-04-03 22:24:04.568075,Completed,465,3.0,0.0189
2591,385,73,Electrical,Ceiling fan is wobbling dangerously and making noise.,2025-09-15 22:24:04.568075,Canceled,0,,0.028
2592,118,76,Electrical,Sparking sound coming from the wall outlet.,2025-06-27 22:24:04.568075,Completed,370,2.0,0.3343
2593,283,66,Carpentry,Assembling a new IKEA wardrobe.,2025-03-27 22:24:04.568075,Completed,562,4.0,0.0267
2594,343,88,Electrical,Main circuit breaker needs inspection and replacement.,2025-03-24 22:24:04.568075,Completed,1737,5.0,0.1318
2595,200,45,Electrical,Need smart home wiring for lights and thermostat.,2025-09-26 22:24:04.568075,Completed,496,4.0,0.1048
2596,215,62,Plumbing,The water heater is making strange noises and water is cold.,2025-08-08 22:24:04.568075,Completed,642,5.0,0.04
2597,271,54,Carpentry,The bedroom door is stuck and won't close.,2025-10-11 22:24:04.568075,Canceled,0,,0.1298
2598,21,59,Electrical,Half the lights in the apartment went out suddenly.,2025-08-09 22:24:04.568075,Canceled,0,,0.3021
2599,181,90,Electrical,Half the lights in the apartment went out suddenly.,2025-11-18 22:24:04.568075,Canceled,0,,0.0148
2600,320,17,Plumbing,Dishwasher water line needs professional installation.,2025-11-19 22:24:04.568075,Canceled,0,,0.3198
2601,68,7,Carpentry,Fixing a broken leg on the dining table.,2026-03-22 22:24:04.568075,Completed,932,5.0,0.0062
2602,330,24,Plumbing,The kitchen drain is clogged and water backs up.,2025-05-03 22:24:04.568075,Completed,718,4.0,0.3112
2603,482,55,Carpentry,Assembling a new IKEA wardrobe.,2026-03-20 22:24:04.568075,Completed,160,4.0,0.0086
2604,149,84,Plumbing,My kitchen sink is leaking continuously.,2025-06-29 22:24:04.568075,Canceled,0,,0.0257
2605,478,54,Carpentry,Antique wooden table has cracks and needs restoration.,2025-09-08 22:24:04.568075,Canceled,0,,0.4342
2606,325,99,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-06-16 22:24:04.568075,Canceled,0,,0.0107
2607,465,56,Plumbing,Dishwasher water line needs professional installation.,2025-09-25 22:24:04.568075,Canceled,0,,0.0045
2608,354,47,Carpentry,Fixing a broken leg on the dining table.,2025-04-22 22:24:04.568075,Completed,808,4.0,0.1664
2609,210,37,Electrical,Need to rewire the living room for extra outlets.,2025-11-04 22:24:04.568075,Completed,420,4.0,0.0308
2610,159,24,Plumbing,My kitchen sink is leaking continuously.,2026-02-10 22:24:04.568075,Completed,1077,5.0,0.0182
2611,30,41,Electrical,Half the lights in the apartment went out suddenly.,2026-03-13 22:24:04.568075,Completed,1254,5.0,0.416
2612,312,64,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-05-20 22:24:04.568075,Completed,189,5.0,0.0147
2613,114,31,Carpentry,"Front door lock mechanism is jammed, door won't open.",2025-08-31 22:24:04.568075,Completed,197,4.0,0.0266
2614,451,68,Plumbing,Dishwasher water line needs professional installation.,2025-03-27 22:24:04.568075,Completed,362,4.0,0.3122
2615,394,75,Plumbing,Shower drain is very slow and smells terrible.,2025-07-26 22:24:04.568075,Completed,422,4.0,0.0817
2616,497,85,Plumbing,The water heater is making strange noises and water is cold.,2025-06-27 22:24:04.568075,Completed,804,5.0,0.015
2617,372,41,Electrical,The fuse box keeps tripping when I turn on the AC.,2025-06-21 22:24:04.568075,Canceled,0,,0.4136
2618,73,24,Plumbing,The water heater is making strange noises and water is cold.,2025-08-08 22:24:04.568075,Completed,1077,5.0,0.0095
2619,367,57,Plumbing,Shower drain is very slow and smells terrible.,2026-03-14 22:24:04.568075,Completed,279,4.0,0.0518
2620,423,40,Electrical,Wall outlet stopped working and smells like burning.,2026-02-13 22:24:04.568075,Completed,668,5.0,0.0324
2621,37,97,Electrical,Wiring for the new smart TV setup.,2025-10-05 22:24:04.568075,Completed,579,4.0,0.2942
2622,375,31,Carpentry,Need custom shelves built for the living room.,2025-10-30 22:24:04.568075,Canceled,0,,0.0136
2623,92,14,Carpentry,"Bathroom cabinet door fell off, need repair.",2025-08-16 22:24:04.568075,Completed,544,4.0,0.049
2624,459,34,Carpentry,Wall-mounted bookshelf needs professional installation.,2025-08-01 22:24:04.568075,Completed,640,5.0,0.1203
2625,133,34,Carpentry,Wall-mounted bookshelf needs professional installation.,2025-12-11 22:24:04.568075,Canceled,0,,0.3904
2626,325,84,Plumbing,The kitchen drain is clogged and water backs up.,2025-09-03 22:24:04.568075,Completed,191,4.0,0.0333
2627,424,10,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-04-08 22:24:04.568075,Canceled,0,,0.0203
2628,218,46,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-03-26 22:24:04.568075,Completed,726,5.0,0.0438
2629,498,84,Plumbing,The kitchen drain is clogged and water backs up.,2025-06-25 22:24:04.568075,Completed,382,4.0,0.009
2630,337,12,Plumbing,"Need the water heater replaced, it's rusty and old.",2025-11-01 22:24:04.568075,Completed,1119,3.0,0.3338
2631,5,2,Electrical,Need smart home wiring for lights and thermostat.,2025-10-30 22:24:04.568075,Completed,1191,4.0,0.1222
2632,231,93,Electrical,Sparking sound coming from the wall outlet.,2025-09-10 22:24:04.568075,Completed,610,4.0,0.39
2633,480,35,Plumbing,"Toilet is constantly running, wasting water.",2025-07-19 22:24:04.568075,Completed,886,5.0,0.0419
2634,276,36,Carpentry,Fixing a broken leg on the dining table.,2025-08-06 22:24:04.568075,Completed,430,3.0,0.4068
2635,158,96,Carpentry,Antique wooden table has cracks and needs restoration.,2025-08-22 22:24:04.568075,Completed,538,4.0,0.0492
2636,199,18,Carpentry,Antique wooden table has cracks and needs restoration.,2025-12-15 22:24:04.568075,Canceled,0,,0.4167
2637,162,24,Plumbing,Shower drain is very slow and smells terrible.,2026-01-06 22:24:04.568075,Canceled,0,,0.0145
2638,340,40,Electrical,The fuse box keeps tripping when I turn on the AC.,2025-04-18 22:24:04.568075,Completed,1002,4.0,0.3245
